time,open,high,low,close,vwap,volume,count,sma,ema,rsi,macd,macdsignal,macdhist,upperband,middleband,lowerband
1702418160,41053.9,41089.9,41053.9,41073.1,41054.2,1.93531714,12,41161.125,41139.9468178893,30.824187502591744,-51.05364320724766,-40.487174143873474,-10.566469063374186,41313.80664099041,41161.125000000015,41008.443359009616
1702418220,41066.9,41069.4,41054.0,41069.4,41067.6,0.35687086,14,41152.255,41133.22807332841,30.329020218082004,-50.23330606785021,-42.43640052866882,-7.796905539181388,41304.60863433543,41152.25500000001,40999.90136566459
1702418280,41065.7,41073.0,41065.7,41067.1,41067.6,0.19467716,12,41143.270000000004,41126.93016158285,30.00633133683871,-49.20160823992046,-43.78944207091915,-5.41216616900131,41293.44067755735,41143.270000000004,40993.09932244266
1702418340,41067.1,41080.0,41067.0,41080.0,41068.2,0.10483446,16,41134.93,41122.46062238449,34.232835456976325,-46.8035360586,-44.392260868455324,-2.4112751901446785,41279.60182309144,41134.93000000001,40990.258176908574
1702418400,41080.0,41080.0,41067.1,41079.9,41070.4,0.7976989,24,41126.585,41118.40722977644,34.21558734702719,-44.399308155196195,-44.3936703258035,-0.005637829392696858,41263.53046760004,41126.58500000001,40989.639532399975
1702418460,41079.9,41116.3,41079.9,41116.3,41085.1,0.63441573,18,41120.060000000005,41118.20654122631,45.06557594913417,-39.10597508950741,-43.33613127854428,4.230156189036869,41245.4178302183,41120.060000000005,40994.70216978171
1702418520,41116.3,41127.5,41094.5,41094.5,41109.6,0.08485474,22,41112.45,41115.94877539523,40.73258261592662,-36.25215601992386,-41.91933622682019,5.667180206896333,41223.83250310266,41112.450000000004,41001.06749689735
1702418580,41086.0,41132.8,41086.0,41132.8,41121.1,0.20734531,18,41106.965,41117.55365392902,49.85478239157511,-30.547857250079687,-39.64504043147209,9.097183181392403,41201.75922500904,41106.96500000001,41012.170774990984
1702418640,41132.8,41177.6,41132.8,41168.0,41161.2,0.55041434,19,41105.53999999999,41122.35806784054,56.48398465745159,-22.92257636487193,-36.30054761815206,13.37797125328013,41195.648676585566,41105.54000000001,41015.43132341445
1702418700,41172.3,41181.6,41172.3,41174.2,41177.1,0.08672989,8,41104.8,41127.29539471287,57.54851572076336,-16.19254061304673,-32.27894621713099,16.086405604084263,41192.36202371973,41104.8,41017.237976280274
1702418760,41171.3,41171.3,41134.3,41134.3,41167.5,2.30343984,19,41103.67,41127.96249997831,49.206063469484235,-13.918096185116156,-28.606776210728025,14.68868002561187,41189.07004916246,41103.670000000006,41018.26995083755
1702418820,41132.8,41138.1,41127.2,41128.4,41130.5,0.23490872,13,41102.7,41128.00416664704,48.09578874445832,-12.44816854288365,-25.37505467715915,12.926886134275499,41186.49873505505,41102.700000000004,41018.90126494496
1702418880,41127.3,41132.1,41127.3,41127.9,41127.3,0.6081699,10,41102.725,41127.994246013994,47.996949789295755,-11.194542401055514,-22.538952221938423,11.344409820882909,41186.5534885708,41102.725000000006,41018.896511429215
1702418940,41127.3,41127.3,41127.2,41127.3,41127.2,0.03625435,9,41101.780000000006,41127.92812734599,47.86981956465932,-10.13264679248823,-20.057691136048383,9.925044343560153,41184.03821779819,41101.78000000001,41019.52178220184
1702419000,41132.7,41142.1,41122.6,41142.1,41133.2,1.79728476,15,41100.455,41129.277829503524,51.29662451695616,-8.004578759646392,-17.647068660767985,9.642489901121593,41179.14140223216,41100.45500000001,41021.768597767856
1702419060,41143.5,41143.5,41118.3,41124.1,41123.7,0.34670741,16,41101.715000000004,41128.78470288414,47.23017672033458,-7.681966155461851,-15.654048159706758,7.972082004244907,41181.06569688013,41101.71500000001,41022.364303119895
1702419120,41114.9,41139.0,41114.9,41138.9,41138.4,0.13270445,8,41106.58500000001,41129.74806451423,50.691350573463914,-6.161036438163137,-13.755445815398033,7.594409377234896,41182.43380419388,41106.58500000001,41030.73619580613
1702419180,41139.0,41151.6,41138.9,41145.8,41146.2,0.32273262,16,41111.6,41131.276820274776,52.26338289944204,-4.348786244394432,-11.874113901197314,7.525327656802881,41183.80614928745,41111.60000000001,41039.39385071258
1702419240,41177.7,41180.3,41177.7,41180.3,41178.2,0.08210214,9,41117.915,41135.94569453432,59.25760759110592,-0.12723653423745418,-9.524738427805342,9.397501893567888,41190.953326203016,41117.915000000015,41044.876673797015
1702419300,41173.5,41175.7,41162.8,41175.7,41175.5,10.05539639,25,41124.005000000005,41139.731818864384,58.03661388089728,2.8147438544474426,-7.056841971354785,9.871585825802228,41194.95908300759,41124.00500000001,41053.05091699243
1702419360,41164.3,41164.3,41143.6,41143.6,41155.7,0.05828849,5,41127.530000000006,41140.100217067775,50.254832480789304,2.526953630709613,-5.140082850941906,7.667036481651519,41194.93406809227,41127.53000000001,41060.12593190776
1702419420,41139.0,41139.0,41134.6,41134.6,41135.0,0.08866522,31,41130.79,41139.576386870845,48.2994085146619,1.5547310493784607,-3.8011200708778325,5.355851120256293,41192.71717978746,41130.79000000001,41068.862820212555
1702419480,41134.6,41134.7,41134.6,41134.7,41134.6,0.06571075,18,41134.17,41139.11196907362,48.323468681406126,0.7832776759751141,-2.8842405215072433,3.6675181974823574,41188.76901461359,41134.170000000006,41079.570985386425
1702419540,41134.7,41134.7,41134.6,41134.6,41134.6,0.0377378,6,41136.9,41138.68225773328,48.29926238745637,0.16195919053279795,-2.275000579099235,2.436959769632033,41185.5250963676,41136.90000000001,41088.27490363242
1702419600,41134.7,41134.7,41134.6,41134.7,41134.6,0.32474967,10,41139.64,41138.30299509201,48.32713754983055,-0.3186972774419701,-1.8837399187677821,1.565042641325812,41180.695299287225,41139.64,41098.584700712774
1702419660,41134.7,41134.7,41134.7,41134.7,41134.7,0.20340993,4,41140.56,41137.9598527023,48.32713754983055,-0.6916481024600216,-1.64532155550623,0.9536734530462083,41180.28507520684,41140.56,41100.834924793155
1702419720,41134.7,41134.7,41134.6,41134.7,41134.6,0.51323594,14,41142.57,41137.64939054017,48.32713754983055,-0.9759640126358136,-1.5114500469321466,0.535486034296333,41176.400229110994,41142.56999999999,41108.73977088899
1702419780,41134.7,41134.7,41134.6,41134.6,41134.6,0.02097758,12,41142.66,41137.358972393486,48.29461583536007,-1.1955737540774862,-1.4482747883612146,0.25270103428372837,41176.395227912406,41142.65999999999,41108.92477208757
1702419840,41134.7,41175.0,41134.6,41174.9,41136.7,1.4938042,35,41143.005000000005,41140.93430835601,59.98221140930436,1.860806918622984,-0.7864584469643748,2.647265365587359,41177.89124231578,41143.00499999999,41108.1187576842
1702419900,41175.0,41200.0,41174.9,41200.0,41186.5,0.52122093,22,41144.295,41146.559612322104,65.25072929877152,6.236480586201651,0.6181293596688303,5.618351226532821,41185.10497304994,41144.295,41103.48502695005
1702419960,41195.1,41200.0,41195.1,41199.9,41196.1,0.08360025,14,41147.575,41151.639649243814,65.21389211200153,9.585666729333752,2.411636833601815,7.1740298957319375,41194.700614050955,41147.575,41100.44938594904
1702420020,41200.0,41200.0,41199.9,41199.9,41199.9,0.26683271,4,41151.15,41156.23587312536,65.21389211200153,12.100434599538858,4.349396386789223,7.751038212749634,41202.56737060848,41151.149999999994,41099.73262939151
1702420080,41199.9,41199.9,41199.0,41199.1,41199.0,0.04665024,6,41154.71,41160.31817092295,64.87408560635637,13.868979972496163,6.253313103930611,7.615666868565552,41208.975823508874,41154.70999999999,41100.44417649111
1702420140,41199.0,41199.1,41184.3,41184.4,41198.2,1.07523916,29,41157.564999999995,41162.6116784541,58.81013346918606,13.923891817728872,7.787428846690263,6.136462971038609,41211.770286672916,41157.56499999999,41103.35971332706
1702420200,41184.3,41184.4,41184.3,41184.4,41184.3,0.09869882,24,41159.68,41164.686756696574,58.810133469186056,13.808237088858732,8.991590495123956,4.8166465937347755,41214.60276759934,41159.67999999999,41104.75723240065
1702420260,41184.4,41217.2,41184.3,41217.1,41213.4,0.99197612,28,41164.33,41169.678494154046,66.81309979074601,16.168812590862217,10.427034914271609,5.741777676590608,41222.0902319942,41164.329999999994,41106.569768005786
1702420320,41223.1,41223.1,41217.4,41220.5,41222.2,0.0907027,13,41168.409999999996,41174.51863756795,67.51973618346085,18.105231430432468,11.96267421750378,6.142557212928688,41229.82120094743,41168.40999999999,41106.99879905255
1702420380,41217.4,41221.1,41217.4,41221.0,41219.6,0.02549199,7,41172.17,41178.94543399005,67.62889594879519,19.45592731407669,13.461324836818362,5.9946024772583275,41236.71211340253,41172.16999999999,41107.62788659745
1702420440,41221.1,41225.0,41221.1,41224.9,41224.6,0.16981959,17,41174.4,41183.322059324324,68.51766568483062,20.603555971472815,14.889771063749253,5.7137849077235625,41242.873819839195,41174.39999999999,41105.92618016078
1702420500,41224.9,41243.0,41224.9,41243.0,41232.8,0.30650048,10,41177.765,41189.00567272201,72.31650801184115,22.711771518195746,16.45417115463855,6.257600363557195,41252.49267293596,41177.76499999999,41103.03732706403
1702420560,41243.0,41246.8,41242.9,41246.8,41246.4,0.43755555,21,41182.925,41194.50989436753,73.05170767063987,24.407817641484144,18.04490045200767,6.362917189476473,41261.648817881,41182.924999999996,41104.20118211899
1702420620,41242.9,41243.0,41242.9,41243.0,41242.9,0.08481095,7,41188.345,41199.12799966586,71.02050678982675,25.15534303561435,19.466988968729005,5.688354066885346,41267.93566466936,41188.344999999994,41108.754335330625
1702420680,41243.0,41243.0,41242.9,41243.0,41242.9,0.11100103,9,41193.76,41203.30628541197,71.02050678982677,25.454340503536514,20.664459275690508,4.789881227846006,41272.748996711234,41193.759999999995,41114.771003288755
1702420740,41242.9,41243.0,41242.9,41243.0,41242.9,0.31971251,7,41199.18000000001,41207.086639182264,71.02050678982675,25.398519824528194,21.611271385458046,3.7872484390701473,41276.03499593471,41199.18,41122.32500406529
1702420800,41242.9,41243.0,41233.0,41233.0,41240.7,0.1983956,12,41204.095,41209.55457830776,65.07351645084213,24.26762305522425,22.142541719411287,2.125081335812961,41276.25652645362,41204.095,41131.933473546385
1702420860,41233.1,41233.1,41201.1,41201.1,41209.9,0.16360571,34,41207.415,41208.74938037369,50.536013593742105,20.560309369240713,21.826095249377172,-1.265785880136459,41272.23673323457,41207.415,41142.593266765434
1702420920,41201.2,41201.2,41197.6,41197.6,41197.9,0.86873532,23,41210.56,41207.68753462381,49.236342773487564,17.1422110754429,20.889318414590317,-3.7471073391474157,41266.453341271466,41210.560000000005,41154.66665872854
1702420980,41197.7,41197.7,41193.3,41193.3,41197.0,0.03858741,11,41213.495,41206.31729323106,47.616131710914864,13.92584106092545,19.496622943857343,-5.570781882931893,41258.16272768318,41213.49500000001,41168.82727231684
1702421040,41193.3,41193.3,41192.6,41192.6,41192.6,0.47057593,12,41214.38,41205.01088435191,47.34301017731755,11.191353544585581,17.83556906400299,-6.644215519417408,41256.587563272114,41214.380000000005,41172.172436727895
1702421100,41192.7,41192.7,41189.8,41189.8,41190.7,0.07000544,13,41213.869999999995,41203.56222869935,46.201441530380585,8.698050179424172,16.008065287087227,-7.310015107663055,41256.99674803578,41213.87000000001,41170.74325196424
1702421160,41189.1,41189.1,41185.9,41186.0,41188.6,0.18007312,19,41213.175,41201.88963548989,44.628653494120705,6.342350389859348,14.074922307641652,-7.732571917782304,41257.60809013065,41213.175,41168.74190986936
1702421220,41186.0,41186.0,41182.9,41183.0,41184.4,0.20423397,13,41212.33,41200.09062258609,43.37331842111743,4.185122914954263,12.096962429104174,-7.911839514149911,41258.35504100477,41212.33,41166.304958995235
1702421280,41183.0,41183.0,41180.4,41180.4,41182.8,0.4362133,9,41211.395000000004,41198.215325196936,42.26375847334845,2.2398863130802056,10.12554720589938,-7.885660892819175,41259.18313553891,41211.395000000004,41163.6068644611
1702421340,41180.4,41180.4,41178.6,41178.6,41179.6,0.13259786,14,41211.104999999996,41196.3471989877,41.47276133226237,0.5467250288420473,8.209782770487914,-7.663057741645867,41259.60990591465,41211.105,41162.600094085356
1702421400,41178.6,41178.6,41178.6,41178.6,41178.6,0.05871813,6,41210.815,41194.6569895603,41.47276133226237,-0.7860563195354189,6.410614952483248,-7.1966712720186665,41260.01940119775,41210.815,41161.610598802254
1702421460,41178.6,41228.4,41178.6,41228.4,41188.6,0.31277505,31,41211.38,41197.87060960218,63.4325349094945,2.1513492487647454,5.558761811739547,-3.4074125629748018,41261.11673086672,41211.380000000005,41161.64326913329
1702421520,41228.4,41232.9,41228.4,41232.9,41232.7,0.05876929,13,41212.0,41201.20674202102,64.72066025753529,4.787192936200881,5.404448036631814,-0.617255100430933,41262.47961961599,41212.00000000001,41161.52038038403
1702421580,41232.8,41233.0,41232.8,41233.0,41232.8,0.02248883,8,41212.6,41204.23467135235,64.75037622858734,6.805734937050147,5.684705416715481,1.121029520334666,41263.77374323806,41212.600000000006,41161.42625676195
1702421640,41232.9,41233.0,41232.9,41232.9,41232.9,0.04806631,9,41213.0,41206.96470265213,64.69169452836007,8.301678271767742,6.208099987725933,2.0935782840418087,41264.67467461435,41213.00000000001,41161.32532538567
1702421700,41233.0,41233.0,41232.9,41232.9,41232.9,0.03579611,7,41212.495,41209.43473097097,64.69169452836007,9.379107627777557,6.842301515736258,2.5368061120412992,41263.17491610612,41212.49500000001,41161.8150838939
1702421760,41233.0,41246.7,41233.0,41246.7,41245.0,0.11434366,18,41212.49,41212.98380421183,69.16431858560553,11.217217720062763,7.717284756601559,3.4999329634612035,41263.15639514692,41212.490000000005,41161.82360485309
1702421820,41246.7,41246.7,41246.5,41246.5,41246.6,0.09482301,6,41212.66499999999,41216.17582285832,69.02784599542589,12.513546507805586,8.676537106842364,3.837009400963222,41263.773953219395,41212.665,41161.556046780606
1702421880,41246.5,41246.5,41239.6,41239.6,41239.9,0.01689434,7,41212.494999999995,41218.40669687181,64.31301651642922,12.836156851393753,9.508461055752642,3.3276957956411106,41263.22039697175,41212.495,41161.76960302825
1702421940,41239.6,41239.6,41219.7,41219.8,41235.1,1.26743301,15,41211.335,41218.53939240782,53.103953591939465,11.36314607384702,9.879398059371518,1.483748014475502,41260.24558267043,41211.33500000001,41162.42441732958
1702422000,41219.8,41231.6,41219.6,41231.6,41222.9,0.3154047,16,41211.265,41219.78325979756,57.82195800151079,11.020893799999612,10.107697207497136,0.9131965925024765,41260.05521520543,41211.265,41162.47478479457
1702422060,41233.9,41235.1,41233.0,41235.1,41234.3,0.00951002,7,41212.965,41221.241996959696,59.135192518701885,10.906355479462945,10.267428861890298,0.6389266175726469,41262.58234674278,41212.965000000004,41163.347653257224
1702422120,41235.2,41235.2,41235.1,41235.2,41235.1,0.0268426,10,41214.845,41222.57133058258,59.17430416609456,10.700305735685106,10.35400423664926,0.34630149903584595,41264.83905863748,41214.845,41164.85094136252
1702422180,41235.2,41237.7,41230.1,41237.7,41235.4,0.07289865,12,41217.064999999995,41224.012156241384,60.1998752723365,10.616360144565988,10.406475418232606,0.20988472633338162,41266.97817563381,41217.064999999995,41167.15182436618
1702422240,41237.7,41246.5,41237.7,41246.5,41245.0,0.23601228,10,41219.759999999995,41226.15385564696,63.660383366987396,11.131600947599509,10.551500524105986,0.5801004234935228,41269.91824560075,41219.759999999995,41169.60175439924
1702422300,41246.5,41246.8,41246.4,41246.5,41246.7,0.64144421,12,41222.595,41228.09158368058,63.660383366987396,11.408423788183427,10.722885176921475,0.6855386112619524,41272.064039839024,41222.594999999994,41173.12596016096
1702422360,41246.5,41246.5,41246.4,41246.5,41246.4,0.12193515,8,41225.62,41229.84476618719,63.660383366987396,11.495297252593446,10.877367592055869,0.6179296605375768,41273.12825614452,41225.619999999995,41178.11174385547
1702422420,41246.4,41246.8,41246.4,41246.7,41246.6,0.85385296,15,41228.80500000001,41231.45002655031,63.749851135290115,11.4483143856487,10.991556950774434,0.456757434874266,41272.87355910825,41228.80499999999,41184.736440891735
1702422480,41246.8,41246.8,41246.7,41246.8,41246.7,0.58865558,9,41232.125,41232.911928783615,63.79784385789045,11.289016533934046,11.051048867406356,0.2379676665276893,41270.778635058385,41232.12499999999,41193.4713649416
1702422540,41246.7,41246.8,41246.7,41246.7,41246.7,0.45815799,13,41235.530000000006,41234.22507842327,63.70701214292107,11.027583555704041,11.046355805065893,-0.01877224936185229,41265.81577890767,41235.52999999999,41205.24422109231
1702422600,41246.8,41274.3,41246.8,41274.3,41247.0,14.16919672,116,41240.314999999995,41238.04173762105,74.49866897977971,12.898796082095942,11.416843860471904,1.481952221624038,41262.17960845446,41240.314999999995,41218.45039154553
1702422660,41274.2,41274.3,41274.2,41274.3,41274.2,0.83657705,16,41242.61,41241.49490546667,74.49866897977971,14.217850955115864,11.977045279400695,2.240805675715169,41268.2925933295,41242.61,41216.927406670504
1702422720,41274.2,41274.3,41274.2,41274.2,41274.2,0.15389627,13,41244.675,41244.60967637461,74.40570131919606,15.081294505718688,12.597895124664294,2.4833993810543937,41273.3676384606,41244.674999999996,41215.98236153939
1702422780,41274.2,41274.3,41274.2,41274.3,41274.2,0.01664021,4,41246.740000000005,41247.4373262437,74.44005142255511,15.593892221935675,13.19709454411857,2.396797677817105,41277.63462092347,41246.74,41215.84537907653
1702422840,41274.2,41274.3,41274.2,41274.2,41274.2,0.14652671,8,41248.805,41249.98615231573,74.3326156495371,15.809814737804118,13.71963858285568,2.0901761549484377,41281.207498401454,41248.80499999999,41216.40250159853
1702422900,41274.3,41279.2,41274.2,41279.1,41275.1,0.13866161,14,41251.115,41252.75889971424,76.14908493091741,16.189699162059696,14.213650698696483,1.9760484633632132,41285.19638942693,41251.11499999999,41217.03361057305
1702422960,41279.1,41315.0,41279.1,41314.9,41298.9,3.28776335,44,41254.525,41258.67709974146,84.679763061072,19.15867186867399,15.202654932691985,3.9560169359820065,41298.3979472862,41254.524999999994,41210.65205271379
1702423020,41315.0,41340.0,41315.0,41340.0,41330.6,0.24176817,21,41259.2,41266.422137861315,87.93735354393661,23.268736845435342,16.815871315240656,6.452865530194686,41316.52127007096,41259.2,41201.878729929034
1702423080,41340.0,41374.1,41340.0,41374.1,41361.2,0.59585956,35,41265.925,41276.67717235071,90.7995800406287,28.94393035320536,19.241483122833596,9.702447230371764,41341.213747525755,41265.924999999996,41190.636252474236
1702423140,41374.1,41477.8,41374.1,41477.8,41401.5,2.25466474,121,41278.825,41295.83172736493,94.82275634043708,41.33282634530042,23.65975176732696,17.67307457797346,41395.2528983039,41278.825,41162.39710169609
1702423200,41477.8,41500.0,41461.7,41500.0,41479.2,2.61982412,52,41292.245,41315.27632475875,95.29689462451609,52.339137149989256,29.39562884385942,22.943508306129836,41441.15002309543,41292.244999999995,41143.33997690456
1702423260,41493.3,41514.3,41493.2,41514.2,41506.8,1.08071189,37,41306.2,41334.22143668649,95.5759839136516,61.49862126021617,35.81622732713077,25.6823939330854,41481.10978246805,41306.2,41131.29021753195
1702423320,41514.2,41514.2,41475.0,41475.1,41493.0,0.11647669,26,41318.195,41347.63844271634,81.2743666810767,64.85492794189486,41.62396745008358,23.230960491811274,41504.5150308715,41318.19499999999,41131.87496912848
1702423380,41475.0,41475.1,41457.6,41457.6,41468.4,1.18072617,23,41329.19,41358.110971981456,75.80684199658154,65.3494140549883,46.36905677106453,18.980357283923773,41521.08178096689,41329.189999999995,41137.2982190331
1702423440,41457.7,41488.6,41457.7,41488.6,41477.3,0.06377765,18,41341.295,41370.53849845941,78.5585347912636,67.46504375550285,50.58825416795219,16.876789587550654,41541.17274739098,41341.295,41141.41725260902
1702423500,41488.5,41496.0,41488.5,41495.9,41492.9,0.13840633,15,41353.765,41382.47768908233,79.15965070864502,68.9360921675252,54.257821767866794,14.678270399658409,41559.46486169344,41353.765,41148.065138306556
1702423560,41494.1,41517.7,41494.1,41517.7,41511.2,0.35202514,14,41367.325,41395.35600440782,80.88324941434657,71.04205782175995,57.614668978645426,13.427388843114528,41578.6321685994,41367.325,41156.0178314006
1702423620,41513.2,41518.9,41494.0,41494.0,41512.7,3.40413856,29,41379.689999999995,41404.7506706547,73.74277334282611,69.99183652155625,60.09010248722759,9.901734034328662,41590.25680555915,41379.689999999995,41169.12319444084
1702423680,41494.1,41494.1,41494.0,41494.0,41494.0,2.48347462,21,41392.05,41413.25060678283,73.74277334282611,68.37138579892053,61.746359149566175,6.6250266493543535,41598.95264861097,41392.049999999996,41185.14735138902
1702423740,41494.1,41494.1,41494.0,41494.1,41494.0,0.30599103,14,41404.42,41420.95054899399,73.75411171933605,66.33061801567965,62.66321092278887,3.6674070928907767,41604.55534021201,41404.42,41204.28465978798
1702423800,41494.1,41494.1,41494.0,41494.1,41494.0,0.46431111,8,41415.409999999996,41427.91716337552,73.75411171933605,63.97582139899896,62.92573301803089,1.0500883809680701,41609.81496805635,41415.40999999999,41221.00503194363
1702423860,41494.0,41494.1,41466.9,41466.9,41493.9,8.21380879,29,41425.03999999999,41431.62981448261,64.91183363005935,59.23202551528084,62.18699151748088,-2.954966002200038,41609.35001492982,41425.03999999999,41240.72998507017
1702423920,41458.7,41470.0,41458.7,41469.9,41467.5,0.29187741,9,41434.825,41435.27459405569,65.40447948812471,55.079683720177854,60.765529958020274,-5.685846237842419,41606.40337713876,41434.825,41263.24662286123
1702423980,41469.9,41470.0,41469.9,41469.9,41469.9,0.04751485,8,41444.604999999996,41438.57225176467,65.40447948812471,51.19873577562976,58.85217112154217,-7.653435345912413,41600.004298264845,41444.604999999996,41289.20570173515
1702424040,41470.0,41499.9,41469.9,41496.1,41486.4,0.85050736,19,41455.7,41444.05108492994,69.71171178658099,49.66467415781517,57.01467172879677,-7.3499975709816,41591.27035074677,41455.7,41320.12964925323
1702424100,41496.0,41525.0,41496.0,41525.0,41523.6,0.0902637,10,41467.995,41451.76050541281,73.61410862119675,50.2022079426315,55.652178971563714,-5.449971028932211,41579.787834745126,41467.994999999995,41356.202165254865
1702424160,41525.0,41525.0,41524.9,41525.0,41524.9,0.29695339,12,41478.5,41458.735695373485,73.61410862119675,50.05124771201372,54.531992719653715,-4.480745007639996,41568.0461668733,41478.49999999999,41388.95383312669
1702424220,41525.0,41546.4,41525.0,41540.7,41543.5,2.84769655,23,41488.534999999996,41466.54181962363,75.59519418907689,50.61501109017263,53.748596393757495,-3.1335853035848658,41556.0111372807,41488.53499999999,41421.05886271928
1702424280,41535.6,41545.0,41524.0,41526.6,41533.5,17.3603935,35,41496.16,41472.261646326144,70.47737072455115,49.35511047658656,52.86989921032331,-3.5147887337367507,41540.78265794949,41496.15999999999,41451.53734205049
1702424340,41524.0,41535.9,41524.0,41526.0,41533.2,7.82739923,16,41498.57,41477.379584771275,70.25939289293872,47.757694206949964,51.84745820964864,-4.089764002698679,41544.16184578049,41498.56999999999,41452.9781542195
1702424400,41524.0,41524.1,41524.0,41524.1,41524.0,0.37672478,8,41499.775,41481.82914812639,69.52606648000791,45.81034306456422,50.640035180631756,-4.829692116067534,41546.7085221638,41499.77499999999,41452.84147783618
1702424460,41524.1,41524.1,41524.1,41524.1,41524.1,0.10015714,3,41500.270000000004,41485.85494354292,69.52606648000793,43.762585410964675,49.26454522669834,-5.501959815733663,41548.003640145034,41500.26999999999,41452.536359854945
1702424520,41524.0,41524.0,41496.1,41496.1,41503.3,0.15319818,11,41501.31999999999,41486.8306632055,59.00097415070822,39.42587972326146,47.29681212601096,-7.870932402749503,41547.697391054346,41501.31999999999,41454.94260894564
1702424580,41496.1,41496.1,41496.0,41496.0,41496.0,0.07529559,9,41503.24,41487.703933376404,58.966641186759375,35.570900854283536,44.951629871665475,-9.380729017381938,41545.18627041929,41503.23999999999,41461.29372958069
1702424640,41496.1,41510.8,41496.0,41510.8,41505.5,0.12188105,22,41504.35,41489.90355876913,62.44934125327466,33.32587865375535,42.62647962808345,-9.300600974328098,41545.86055290298,41504.34999999999,41462.839447097
1702424700,41510.8,41518.5,41510.8,41514.2,41517.3,10.38498737,20,41505.265,41492.217505553024,63.22161896178945,31.458401104573568,40.392863923381476,-8.934462818807908,41546.7969287063,41505.26499999999,41463.73307129368
1702424760,41518.8,41524.1,41508.3,41508.3,41523.8,0.11284184,12,41504.795,41493.749171690826,60.88170170687784,29.166122100461507,38.14751555879748,-8.981393458335972,41545.96457491796,41504.795,41463.625425082035
1702424820,41509.5,41509.6,41496.0,41496.1,41506.7,0.47522642,38,41504.9,41493.97306010123,56.24596499906234,26.064580178717733,35.73092848278153,-9.666348304063796,41545.969502072374,41504.899999999994,41463.830497927614
1702424880,41496.1,41496.1,41495.5,41495.5,41495.9,0.06828787,5,41504.975,41494.11848294873,56.020046628071285,23.289701690984657,33.24268312442216,-9.9529814334375,41545.97001801669,41504.97499999999,41463.97998198329
1702424940,41485.0,41486.4,41485.0,41486.1,41486.0,0.01404126,4,41504.575,41493.354817905994,52.464648574398595,20.100384338024014,30.61422336714253,-10.513839029118515,41546.13882441884,41504.575,41463.01117558115
1702425000,41486.1,41510.5,41486.0,41490.9,41495.5,0.05352426,7,41504.41499999999,41493.121025724475,54.06774839895875,17.75547320008627,28.042473333731277,-10.287000133645005,41546.16311493735,41504.41499999999,41462.66688506264
1702425060,41493.5,41493.5,41483.9,41485.7,41485.8,0.03348915,9,41505.354999999996,41492.41426136976,52.02097785249749,15.3011357193609,25.494205810857203,-10.193070091496303,41544.44394856559,41505.354999999996,41466.2660514344
1702425120,41484.1,41484.1,41484.0,41484.1,41484.0,2.51236476,14,41506.065,41491.622426953596,51.376516539751805,13.076214494067244,23.010607547499212,-9.934393053431968,41543.00918900495,41506.06499999999,41469.120810995024
1702425180,41484.1,41484.1,41484.1,41484.1,41484.1,0.106,2,41506.775,41490.90600533897,51.376516539751805,11.18402590452024,20.645291218903417,-9.461265314383176,41541.38377781474,41506.77499999999,41472.16622218523
1702425240,41484.0,41499.3,41484.0,41499.3,41492.4,0.22406516,14,41506.935,41491.70543340193,57.21621609932469,10.786624292712077,18.67355783366515,-7.886933540953073,41541.37406357498,41506.93499999999,41472.495936425
1702425300,41499.3,41511.4,41499.3,41511.4,41506.4,0.01674992,12,41506.255,41493.58110641127,61.21005101283378,11.317587425422971,17.202363752016716,-5.8847763265937445,41539.76496717523,41506.25499999999,41472.74503282475
1702425360,41511.4,41511.4,41496.6,41496.6,41504.9,4.33157055,25,41504.835,41493.86862008639,54.507663803131514,10.42398204591882,15.846687410797136,-5.422705364878317,41537.44207130209,41504.83499999999,41472.227928697896
1702425420,41484.1,41484.1,41470.0,41470.0,41471.4,0.11762303,4,41501.3,41491.5954181734,44.97557459950811,7.4831347309664125,14.173976874830991,-6.690842143864579,41532.90177207094,41501.299999999996,41469.69822792905
1702425480,41470.0,41470.0,41469.9,41470.0,41469.9,0.06567494,6,41498.469999999994,41489.538711680696,44.97557459950811,5.093774188135285,12.35793633749185,-7.264162149356565,41530.63452078669,41498.469999999994,41466.3054792133
1702425540,41470.0,41470.0,41469.9,41469.9,41469.9,0.02017799,4,41495.66499999999,41487.66835818729,44.94130855512526,3.1557421481629717,10.517497499626074,-7.361755351463103,41527.52018949141,41495.66499999999,41463.809810508574
1702425600,41470.0,41493.3,41470.0,41470.0,41484.3,0.15855593,15,41492.96,41485.98565740755,44.98644648467378,1.6093553117389092,8.735869062048641,-7.126513750309732,41523.87138292971,41492.96,41462.048617070286
1702425660,41469.9,41470.0,41457.2,41457.3,41466.3,4.2005356,22,41489.62,41483.25369003541,40.450874461580725,-0.6336469710659003,6.861965855425733,-7.495612826491633,41520.785339606555,41489.62,41458.45466039345
1702425720,41457.3,41457.3,41420.0,41420.1,41440.9,0.45599552,18,41485.82,41477.239052889185,30.690299393556682,-5.351285261342127,4.41931563207216,-9.770600893414287,41529.0834533261,41485.82,41442.5565466739
1702425780,41420.1,41420.1,41407.6,41412.7,41409.2,0.44575276,40,41481.655,41471.092476423546,29.181839991051607,-9.576770699459303,1.6200983657658674,-11.19686906522517,41535.04898744538,41481.655,41428.26101255462
